Business_ID,Name,Address,City,Latitude,Longitude,Grade
PR0090583,SEATTLE CONVENTION CENTER,900 PINE ST,SEATTLE,47.61388,-122.33173,1
PR0071294,AUBURN WAY BIGFOOT JAVA,407 AUBURN WAY S ,AUBURN,47.3039081704,-122.2261352477,1
PR0081262,LITTLE WATER CANTINA,2865 EASTLAKE AVE E,SEATTLE,47.6472765,-122.32497973,2
PR0010625,LITTLE CAESARS PIZZA,17324 140TH AVE SE ,Renton,47.4461509828,-122.1527168141,2
PR0006710,WEBB'S BAR & GRILL,69715 SE SNOQUALMIE PASS SUMMIT RD,SNOQUALMIE PASS,47.42475,-121.4161,1
PR0008456,BABIDOM LLC HIMALAYAN BAMBINO,401 CEDAR ST ,SEATTLE,47.6179065532,-122.3476119646,2
PR0045570,VASHON THRIFTWAY,9740 SW BANK RD ,VASHON ISLAND,47.44818279,-122.4594769,1
PR0003705,SEATTLE TENNIS CLUB,922 MCGILVRA BL E ,SEATTLE,47.6269579725,-122.28128711,1
PR0071080,COSTCO WHOLESALE,4401 4TH AVE S #1,SEATTLE,47.5631653923,-122.3302740338,1
PR0082375,CAPRI CELLARS,88 FRONT ST S,ISSAQUAH,47.52900726,-122.03529857,1
PR0081472,EL QUETZAL,3211 BEACON AVE S,SEATTLE,47.57463925,-122.30931906,1
PR0071041,SAFEWAY INC #1471,26916 MAPLE VALLEY-BLK DIA RD SE ,Maple Valley,47.3603377895,-122.0183589807,1
PR0077655,ONE BITE CAFE,1026 NE 65TH ST A102 ,SEATTLE,47.676077952,-122.3162100605,2
PR0024334,ANGELICA'S RESTAURANT,2323 SW 336 ST,Federal Way,47.3005282597,-122.36385512,1
PR0089691,MISS BOBA,302 WASHINGTON AVE S,KENT,47.3795908,-122.24593,1
PR0087727,A PIZZA MART,1433 11TH AVE,SEATTLE,47.6136936,-122.31842501,2
PR0085917,M BAR LLC,400 FAIRVIEW AVE N,SEATTLE,47.62251234,-122.3339003,2
PR0006941,POUR HOUSE BAR & GRILL,330 W NORTH BEND WAY ,NORTH BEND,47.4966365385,-121.7885288416,2
PR0088881,SUNSET SHELL,2800 NE SUNSET BL,RENTON,47.50024,-122.18079,1
PR0082021,AFC SUSHI@ SAFEWAY #1586,12318 15TH AVE NE,SEATTLE,47.717986,-122.311913,2
PR0086516,BOEING 3-800 CAFE,7500 E MARGINAL WAY S,SEATTLE,47.536582,-122.313665,1
PR0051256,TERIYAKI WOK,16747 SE 272ND ST,Kent,47.3579731956,-122.1172093612,2
PR0091325,PRANZETTO DELI,15745 NE 36TH ST,REDMOND,,,2
PR0085882,SHIBUYA,4912 LEARY AVE NW,SEATTLE,47.66477806,-122.37922052,1
PR0002093,WEDGWOOD BROILER,8230 35TH AVE NE ,SEATTLE,47.6892339377,-122.2901320573,1
PR0091196,AMAZON SEA112,555 108th AVE NE,BELLEVUE,,,1
PR0066851,EMERALD CITY SMOOTHIE,126 SW 148TH ST ,BURIEN,47.471105185,-122.337026922,1
PR0084727,BUBBLE TEA FRESH FRUIT JUICE,1043 S JACKSON ST #102,SEATTLE,47.59892502,-122.31777709,1
PR0071025,LITTLE TING'S GOURMET,14411 GREENWOOD AVE N,SEATTLE,47.7335573333,-122.3560224673,2
PR0065512,THAI PLACE,503 S WELLER ST ,SEATTLE,47.597376838,-122.3273195847,2
PR0003080,I LUV TERIYAKI,6500 4TH AVE S,SEATTLE,47.5451422823,-122.329324384,2
PR0087280,PINKABELLA CUPCAKES,9924 NE 185TH ST STE 106,BOTHELL,47.76196724,-122.20861782,2
PR0081301,SAFEWAY STORES INC #1550,7300 ROOSEVELT WAY NE,Seattle,47.6819919883,-122.3170102326,1
PR0020535,COMO,1270 CARILLON PT,KIRKLAND,47.6567961867,-122.2062657912,2
PR0006458,"BISON ON MAIN, THE",10111 MAIN ST,Bothell,47.7599396569,-122.2049151699,2
PR0087254,FEAST,115 PARK LN,KIRKLAND,47.67599045,-122.20600295,1
PR0053084,T-MOBILE PARK,151 S ROYAL BROUGHAM WAY,SEATTLE,47.5921744369,-122.3335774697,1
PR0025519,STARBUCKS COFFEE #324,661 120TH AVE NE,BELLEVUE,47.6158253895,-122.1807112212,1
PR0088068,JACK'S BBQ,228 9TH AVE N,SEATTLE,47.62043005,-122.33951213,2
PR0073420,SAFEWAY STORE  #1923,9620 28TH AVE SW ,SEATTLE,47.5167015385,-122.3672607309,1
PR0001066,ALPHA DELTA PI,1805 NE 47TH ST ,Seattle,47.6628701978,-122.3081271056,1
PR0066626,T-MOBILE PARK,1250 1ST AVE S,SEATTLE,,,1
PR0055305,PCC COMMUNITY MARKETS,1810 12TH AVE NW ,ISSAQUAH,47.5516113081,-122.0563396161,1
PR0053125,T-MOBILE PARK,151 S ROYAL BROUGHAM WAY,SEATTLE,47.5921744369,-122.3335774697,1
PR0020744,CAFE HUONG QUE,7127 M L KING JR WAY S ,Seattle,47.5381789878,-122.2819843992,2
PR0005090,"HERITAGE, THE",1500 S 336TH ST #16,FEDERAL WAY,47.301205079,-122.3150062675,1
PR0081799,DREAMGIRLS AT RICK'S,11332 LAKE CITY WAY NE ,Seattle,47.7112973245,-122.2995471994,1
PR0071389,STK BELLEVUE,610 BELLEVUE WAY NE SPC 110,BELLEVUE,47.6157056666,-122.2014186811,1
PR0064073,DUVALL GRILL,15602 MAIN ST NE ,DUVALL,47.7410554214,-121.9856772088,1
PR0081763,CACTUS,350 TERRY AVE N,SEATTLE,47.621778,-122.336937,1
PR0089888,ARENA AT SEATTLE CENTER,334 1ST AVE N,SEATTLE,47.62250374,-122.35458006,1
PR0084333,ARMISTICE COFFEE WESTLAKE LLC,1601 5TH AVE STE 100,SEATTLE,47.61192595,-122.33716991,2
PR0087595,KIN DEE,2305 E MADISON ST,SEATTLE,47.61916,-122.30231,1
PR0091402,NISSI BANH,7101 MLK JR WAY S STE 101B,SEATTLE,,,3
PR0087542,AMAZON ATLAS CAFE,325 EASTLAKE AVE E FL 2,SEATTLE,47.62138829,-122.32955206,1
PR0066725,THINK TERIYAKI,2125 SW 356TH ST STE B,FEDERAL WAY,47.2822593553,-122.3616221362,1
PR0090913,LONG SHADOWS VINTNERS,14200 NE 145TH ST STE C,WOODINVILLE,47.73363,-122.14943,1
PR0086880,THE HALAL GUYS,101 YESLER WAY,SEATTLE,47.60159672,-122.33361633,3
PR0055630,SNOQUALMIE RIDGE GOLF CLUB,36005 SE RIDGE ST ,Snoqualmie,47.5344970861,-121.8596637679,2
PR0081538,COCO FRESH TEA & JUICE,11028 NE 8TH ST,BELLEVUE,47.61766624,-122.19282596,1
PR0077825,VINO AT THE LANDING,800 N 10TH PL E,RENTON,47.4980989361,-122.204745233,1
PR0064463,GRADUATE SEATTLE,4507 BROOKLYN AVE NE ,SEATTLE,47.6617822252,-122.3146089096,2
PR0077697,REDMOND'S BAR & GRILL,7979 LEARY WAY NE ,REDMOND,47.67448,-122.1228,1
PR0046304,MADRONA ARMS,1138 34TH AVE ,SEATTLE,47.6127561612,-122.2891330929,2
PR0033462,PEEKABOO FRESH TEA & COFFEE,1387 SOUTHCENTER MALL,TUKWILA,47.45911,-122.25804,1
PR0069814,ODDFELLAS PUB & EATERY,102 W MAIN ST ,AUBURN,47.3073044024,-122.2312874149,1
PR0086264,COSTCO WHOLESALE #1225,7725 188TH AVE NE,REDMOND,47.67438121,-122.09116106,1
PR0084039,STARBUCKS COFFEE #19475,8301 AURORA AVE N,SEATTLE,47.68933648,-122.34491535,1
PR0087739,JUST POKE,755 NW GILMAN BL #D,ISSAQUAH,47.541922,-122.049574,2
PR0084014,FINE FOOD GROUP LLC,14810 NE 145TH ST ,WOODINVILLE,47.7330625397,-122.1415360702,1
PR0049368,GREAT HARVEST BREAD CO,3610 C FACTORIA BL SE ,BELLEVUE,47.5792653657,-122.1687261659,2
PR0090665,EMERALD CITY SMOOTHIE,5712 E LAKE SAMMAMISH PKWY SE STE 103,ISSAQUAH,47.55039,-122.03986,2
PR0089235,FACEBOOK SPRING DISTRICT,1288 123RD AVE NE,BELLEVUE,47.62289,-122.17635,2
PR0089119,CHAINLINE BREWING COMPANY,500 UPTOWN CT STE 210,KIRKLAND,47.67836,-122.19816,1
PR0067860,BLAZING BAGELS,6975 176TH AVE NE #370 ,REDMOND,47.6671455102,-122.106551095,1
PR0091380,DISTANT WEST BREWING CO,1406 NW 53RD ST STE 1A,SEATTLE,,,1
PR0090379,GRAVITY COFFEE,31239 3RD AVE,BLACK DIAMOND,47.3210417,-122.00685504,1
PR0006252,IXTAPA MEXICAN,4522 TOLT AVE,CARNATION,47.6482952761,-121.9138042725,2
PR0004210,COLUMBIA CITY BAKERY,4865 RAINIER AVE S ,SEATTLE,47.558183371,-122.2855085377,1
PR0069957,GOURMET LATTE',350 SUNSET BL N,RENTON,47.4873933862,-122.1946549585,1
PR0048932,NACHO MAMAS CAFE,9418 DELRIDGE WAY SW ,Seattle,47.5185787045,-122.3560064998,2
PR0089305,JUMPIN JAMBALAYA LLC,1212 S KING STA,SEATTLE,47.53154656,-122.32524717,1
PR0071413,GOURMET NOODLE BOWL,707 8TH AVE S ,SEATTLE,47.5963319758,-122.322695512,2
PR0087982,THAI TRIO,600 228th AVE NE,SAMMAMISH,47.6147113,-122.03371258,2
PR0089690,KAKIGORI DESSERT,13723 100TH AVE NE STE B & C,KIRKLAND,47.72384,-122.20814,1
PR0014180,FIRESTARTER BAR & GRILL,21008 108TH AVE SE ,Kent,47.4138943356,-122.1956767747,1
PR0069125,SPECTRA....MCCAW HALL,321 MERCER ST ,SEATTLE,47.6239525269,-122.3507667491,1
PR0043191,MAGIC DRAGON,3820 RAINIER AVE S,Seattle,47.5689436875,-122.288990264,2
PR0076873,BARNES & NOBLE,401 NE NORTHGATE WAY 1100 ,SEATTLE,47.708248492,-122.3237687944,1
PR0083846,FRANKIES PIZZA,249 MAIN AVE S #113,NORTH BEND,47.493811,-121.787485,1
PR0064309,WILD GINGER RESTAURANT,1401 3RD AVE ,SEATTLE,47.60881795,-122.3373928793,2
PR0002233,7-ELEVEN #16547C,4812 ERSKINE WAY SW ,SEATTLE,47.5588039469,-122.3871279733,1
PR0018388,EASTHILL AM/PM,10402 SE 256TH ST ,KENT,47.3730386193,-122.2017362685,1
PR0091048,NEIGHBOR LADY PUBLIC HOUSE,1133 24th AVE,Seattle,,,2
PR0012361,SPICE BLISS,1520 BROADWAY,SEATTLE,47.614519,-122.320558,3
PR0086439,MASALA FRESH / JUST POKE,7345 164TH AVE NE STE I-147,REDMOND,47.67033237,-122.12181104,1
PR0003168,LA COCINA SANTIAGO,432 BROADWAY AVE E ,SEATTLE,47.6223742325,-122.3206689725,2
PR0011309,COOKIES COUNTRY CHICKEN LLC,314 2ND AVE S ,SEATTLE,47.5994728247,-122.3313284313,3
PR0084530,COASTLINE,4444 CALIFORNIA AVE SW,SEATTLE,47.56333566,-122.38648879,2
PR0077086,Q BAKERY,3818 S GRAHAM ST #B,SEATTLE,47.5466099874,-122.2843131847,3
PR0001927,SIGMA NU,1616 NE 47TH ST ,SEATTLE,47.6632611211,-122.3100111164,1
PR0085448,CLOUDBURST BREWING,2116 WESTERN AVE,SEATTLE,47.61180316,-122.34493432,1
PR0077557,HAMLIN MARKET,2729 EASTLAKE AVE E ,SEATTLE,47.6448311312,-122.3261250296,1
PR0091318,Kent Valley Food Mart 76,8815 S 180th ST,kent,,,2
PR0006208,TIKKA MASALA,1624 145TH PL SE ,BELLEVUE,47.595616986,-122.1491692263,2
PR0087884,YIFANG TAIWAN FRUIT TEA,8145 161ST AVE NE,REDMOND,47.67602266,-122.12723834,2
PR0088131,"FACEBOOK, INC",300 8TH AVE N,SEATTLE,47.62110925,-122.34083134,1
PR0077469,SAFEWAY STORE #1600,300 BELLEVUE WAY NE ,BELLEVUE,47.6129112235,-122.2013343631,2
PR0084657,MENYA MUSASHI,2539-B GATEWAY CENTER BL S,FEDERAL WAY,47.316902,-122.299761,2
PR0008671,"BENTO BOX, THE",15119 NE 24TH ST ,Redmond,47.6304542501,-122.138966572,2
PR0083071,REUNION,339 KIRKLAND AVE STE C,KIRKLAND,47.67521967,-122.2017889,3
PR0006778,CHUCK E CHEESE'S #305,2239 148TH AVE NE ,BELLEVUE,47.6305963582,-122.144986728,1
PR0020949,BUDDHA RUKSA,3520 SW Gennesee,SEATTLE,47.564864907,-122.3772211662,2
PR0083057,REGAL CINEMAS 12 AT ISSAQUAH HIGHLANDS,1011 NE HIGH ST 200,ISSAQUAH,47.54424557,-122.01568792,1
PR0006700,KANISHKA CUISINE OF INDIA,16651 NE REDMOND WAY ,Redmond,47.6724578351,-122.1176832797,1
PR0073471,HANAHREUM MART,31217 PACIFIC HWY S,FEDERAL WAY,47.3219667765,-122.3152554577,2
PR0030089,STARBUCKS COFFEE #352,2350 CARILLON PT ,Kirkland,47.6563028243,-122.2064628122,1
PR0042828,EMERALD CITY SMOOTHIE - WOODINVILLE,14027 NE WOODINVILLE-DUVALL RD ,Woodinville,47.7531922761,-122.1511223935,1
PR0082351,SUBWAY 53220,470 E NORTH BEND WAY,NORTH BEND,47.49237974,-121.78048958,1
PR0054932,MICROSOFT 112,14865 NE 36TH ST ,Redmond,47.6405393453,-122.1412587483,1
PR0086969,MOD PIZZA,2042 S 320TH ST,FEDERAL WAY,47.315541,-122.306542,1
PR0085895,SEATTLE SUPER SLICES,1727 1ST AVE S,SEATTLE,47.58740169,-122.3344581,1
PR0001988,TACO TIME,2212 N 45TH ST ,SEATTLE,47.6615580106,-122.3316535652,1
PR0085206,"PIZZA COOP & ALE HOUSE, THE",13317 NE 175TH ST STE W,WOODINVILLE,47.75376065,-122.16122409,1
PR0012942,BANGKOK BASIL,7297 W LAKE SAMMAMISH PKWY NE ,Redmond,47.669130539,-122.1294532161,2
PR0090085,NOI THAI CUISINE,7900 E GREEN LAKE DR N Ste 101,Seattle,47.6859,-122.3373,2
PR0046022,SUBWAY AT EVERGREEN VILLAGE,1645 140TH AVE NE #B5,BELLEVUE,47.6257620155,-122.1548067364,2
PR0079649,Papa Murphy's,1504 145th PL SE,BELLEVUE,47.59705156,-122.1501696,1
PR0032272,KONICH'S TERIYAKI,23217 PACIFIC HWY S ,Kent,47.3935250903,-122.2964725014,3
PR0005502,IVAR'S SEAFOOD BAR #33,25405 104TH AVE SE ,Kent,47.374479509,-122.2029726755,1
PR0042843,KINGSTREET BAR & OVEN,170 S KING ST ,Seattle,47.5984389404,-122.3319438927,2
PR0054857,W SEATTLE HOTEL,1112 4TH AVE ,Seattle,47.6071532648,-122.3333961218,1
PR0090342,CAVA AZUL,17705 140th AVE NE Ste A-2,Woodinville,47.75615695,-122.15314239,2
PR0004004,MARKET GRILL,1509 PIKE PL #3,Seattle,47.608608,-122.340737,1
PR0085493,BELLE PASTRY,10373 MAIN ST,BELLEVUE,47.60997859,-122.2021982,1
PR0086998,GOOD WEATHER,1429 12TH AVE #C2,SEATTLE,47.61381539,-122.31710441,2
PR0081380,TAYLOR RESTAURANTS INC,1521 MELROSE AVE,SEATTLE,47.6146419058,-122.328089669,1
PR0006326,JACKSONS #629,4333 TOLT AVE,Carnation,47.6470338825,-121.9151783344,1
PR0068867,WEA-CATERING KITCHEN,32032 WEYERHAEUSER WAY S,FEDERAL WAY,47.3143651597,-122.287882997,1
PR0089265,TEMPLE PASTRIES,2524 S JACKSON ST,SEATTLE,47.5994562,-122.29910113,1
PR0081385,BAIT SHOP,606-B BROADWAY AVE E,SEATTLE,47.6246326349,-122.320690523,1
PR0089403,SIMPATICO CELLARS,19501 144TH AVE NE STE F1200,WOODINVILLE,47.76938657,-122.15045576,1
PR0087472,DAYS INN,22420 84TH AVE S,KENT,47.40070598,-122.2268164,1
PR0068102,MCDONALD'S #28288,1304 SUPERMALL WAY ,AUBURN,47.2963975149,-122.2484426306,1
PR0054938,FIORE SUNSET HILL,3125 NW 85TH ST ,SEATTLE,47.6904053808,-122.3972947274,2
PR0014985,GYRO & SHAWARMA GATE LLC,4222 UNIVERSITY WAY NE ,Seattle,47.6589962066,-122.3128585322,2
PR0086441,TRIPLE R BREWERY ALLEY TAVERN,916 B NE 64TH ST,SEATTLE,47.675188,-122.317889,1
PR0068896,COLLINS PUB,526 2ND AVE ,SEATTLE,47.6022350102,-122.332281323,2
PR0086166,PRESSED JUICERY,604 1ST AVE STE 107,SEATTLE,47.62508902,-122.3552181,1
PR0049118,KIRKLAND PERFORMANCE CENTER,350 KIRKLAND AVE ,Kirkland,47.6756608173,-122.2009335052,1
PR0044084,12TH AVE CAFE,775 NW GILMAN BL STE G,ISSAQUAH,47.543325,-122.050321,2
PR0004749,LA COSTA RESTAURANT,206 SW 152ND ST ,Seattle,47.4675189925,-122.3366881124,1
PR0012717,7-ELEVEN #27030B,680 STRANDER BL ,TUKWILA,47.457831411,-122.2446080973,1
PR0082886,ROBIN HOOD PIZZA,24823 PACIFIC HWY S,KENT,47.377941,-122.299697,1
PR0011709,BURGER KING #4825,11723 NE 8TH ST ,BELLEVUE,47.6168572846,-122.1834061894,3
PR0088851,STARBUCKS COFFEE  #3245,33650 21ST AVE SW,FEDERAL WAY,47.29933858,-122.36029745,1
PR0090674,AFC SUSHI @ SAFEWAY #1885,516 1ST AVE W,SEATTLE,47.62395194,-122.35774894,1
PR0088846,GOOGLE - THE DEPOT,400 URBAN PLZ,KIRKLAND,47.67823,-122.19942,1
PR0088167,THAI 2 GO,7617 AURORA AVE N,SEATTLE,47.68459603,-122.3447439,1
PR0003781,SPACE NEEDLE,219 4TH AVE N ,Seattle,47.6204927959,-122.3492597522,1
PR0009212,PERCY'S,5233 BALLARD AVE NW,SEATTLE,47.6661215009,-122.3832904829,1
PR0008260,BAJA TACOS & BEER,9211 HOLMAN RD NW ,Seattle,47.6968672896,-122.3724241449,3
PR0088001,RAMADA INN (LH15 LLC),4006 S 139TH ST,TUKWILA,47.47916654,-122.28352874,1
PR0011967,POGGIE TAVERN,4717 CALIFORNIA AVE SW ,Seattle,47.5606127565,-122.3871919767,1
PR0085074,TIGER BITES,14701 NE 20TH ST STE M12,BELLEVUE,47.6275816,-122.14397814,3
PR0086560,IKEA,601 SW 41ST ST,RENTON,47.44256025,-122.22551469,1
PR0070147,GRAVITY COFFEE CO,1402 OUTLET COLLECTION DR,AUBURN,47.2965577508,-122.2499504214,1
PR0089213,TRUTH TELLER,13590 NE VILLAGE SQUARE DR STE 1045,WOODINVILLE,47.75189,-122.15833,1
PR0002995,IHOP #612,950 E MADISON ST ,SEATTLE,47.6118598672,-122.3197132324,1
PR0070014,MERIDIAN VALLEY COUNTRY CLUB,24830 136TH AVE SE ,KENT,47.3784591473,-122.1582415708,1
PR0082091,HAPPY LEMON,10216 SE 256TH ST STE 106,KENT,47.37322262,-122.20401722,3
PR0089174,STARBUCKS COFFEE #59230,22431 84TH AVE S,KENT,47.40024665,-122.2285228,1
PR0082830,AUNTIE ANNE'S WA102,1101 SUPERMALL WAY KIOS #2,AUBURN,47.299111,-122.246418,1
PR0067585,LEVY RESTAURANTS @ LUMEN FIELD,800 OCCIDENTAL AVE S,SEATTLE,47.5954381396,-122.3315931318,2
PR0001190,CAROLINE'S TAVERN,13702 15TH AVE NE ,Seattle,47.7286639111,-122.312381864,1
PR0088750,DING TEA,321 RAMSAY WAY STE #102,KENT,47.3837747,-122.23514847,1
PR0088303,AMAZON - INVENT CATERING,2121 8TH AVE,SEATTLE,47.6163,-122.33864,1
PR0091417,PIZZA HUT #041329,3901 NE 4TH ST STE 102-A,RENTON,,,1
PR0085523,PEMCO CAFE,1300 DEXTER AVE N,SEATTLE,47.63115734,-122.34193166,1
PR0002918,SUMO EXPRESS 3 LLC,219 BROADWAY AVE E STE 18,SEATTLE,47.620142678,-122.3211199818,3
PR0085415,PATRICK'S CAFE AND BAKERY,10003 15TH AVE SW,SEATTLE,47.51355595,-122.35419347,2
PR0084908,QUEEN ANNE BEERHALL,203 W THOMAS ST,SEATTLE,47.6207885,-122.35968993,2
PR0077517,I & J SUSHI BURRITO LLC,2800 SOUTHCENTER MALL SPC FC13,TUKWILA,47.45911,-122.25804,2
PR0032245,ISSAYA THAI CUISINE,1441 NW RICHMOND BEACH RD,SHORELINE,47.7694400865,-122.376449609,2
PR0068869,JOHNNY ROCKETS RESTAURANT,600 PINE ST STE 405,SEATTLE,47.6128922539,-122.3353130215,2
PR0085866,Antony's frutas & antojitos locos LLC,3312 AUBURN WAY S STE #E,AUBURN,47.28880805,-122.18379878,1
PR0006419,J MICHAEL'S PUB & EATERY,15770 REDMOND WAY ,REDMOND,47.6758114112,-122.1300822036,2
PR0088877,CAFFE LADRO,400 URBAN PLZ STE #160,KIRKLAND,47.67825,-122.19907,1
PR0087278,YEZI COCONUT JELLY,10617 NE 2ND ST,BELLEVUE,47.61180904,-122.19828322,1
PR0077216,ALBERTSONS #3418,3925 236TH AVE NE ,REDMOND,47.6452363914,-122.0261420642,2
PR0084323,BILLY MCHALES,1320 S 324TH ST #A10,FEDERAL WAY,47.3124923,-122.31667211,1
PR0046840,ONE POT,506 12TH AVE S ,Seattle,47.5980588023,-122.3169980101,3
PR0083473,DIN TAI FUNG RESTAURANT,2621 NE 46TH ST,SEATTLE,47.661636,-122.299194,1
PR0085444,QFC #863,1009 MONROE ST,Enumclaw,47.1995137968,-121.9900067632,1
PR0006235,"GOOSE PUB AND EATERY INC, THE",12001 NE 12TH ST,Bellevue,47.6201764946,-122.1788471064,1
PR0077164,VILLA FRESH ITALIAN KITCHEN #5711,2800 SOUTHCENTER MALL SPC FC-4,TUKWILA,47.45911,-122.25804,1
PR0089340,CHO DANG TOFU,1645 140TH AVE NE UNIT A1-A,BELLEVUE,47.62576414,-122.15480514,3
PR0015147,CHILI'S SOUTH INDIAN CUISINE,4220 UNIVERSITY WAY NE,SEATTLE,47.658986117,-122.3130091052,2
PR0086770,THE MEYER,118 S WASHINGTON ST,SEATTLE,47.60105208,-122.33337025,1
PR0084483,CHE DESSERT,7101 MARTIN LUTHER KING JR WAY S SUIT 102,SEATTLE,47.53846385,-122.28305242,2
PR0002558,CHICKEN VALLEY LLC,1507 PIKE PL,SEATTLE,47.6085986786,-122.3407229578,2
PR0077115,NAN NOODLE & MOGE TEE,14220 NE 20TH ST STE A,BELLEVUE,47.6282691099,-122.1504433588,2
PR0088856,AFC SUSHI @ SAFEWAY #1508,3820 RAINIER AVE S,SEATTLE,47.56833229,-122.28805618,1
PR0004893,SOUTHCENTER AM/PM,5800 SOUTHCENTER BL,TUKWILA,47.4641105647,-122.2600347907,2
PR0028512,CHEVRON GRADY WAY,301 S GRADY WAY,Renton,47.4707686336,-122.2154419448,1
PR0017933,COINDEXTER'S,8556 GREENWOOD AVE N ,Seattle,47.6915459183,-122.3549159376,1
PR0053158,T-MOBILE PARK,151 S ROYAL BROUGHAM WAY,SEATTLE,47.5921744369,-122.3335774697,3
PR0076208,PLUM BISTRO,1429 12TH AVE #B,SEATTLE,47.6138135552,-122.3171061284,2
PR0054665,STARBUCKS COFFEE #3258,26910 MAPLE VALLEY BLACK DIAMON RD SE,MAPLE VALLEY,47.3603246034,-122.0204459611,2
PR0071325,CONFECTIONAL,1530 PIKE PL,SEATTLE,47.6091461922,-122.3408048436,1
PR0088378,ME & CREPE,575 BELLEVUE SQUARE 2033,BELLEVUE,47.61491,-122.20361,2
PR0067936,FRED MEYER INC #664,17667 NE 76TH ST ,REDMOND,47.6706021584,-122.1045463092,1
PR0081402,TWIN PEAKS PUB,129 W NORTH BEND WAY,NORTH BEND,47.49507943,-121.7867339,1
PR0017331,SARDUCCI'S,955 6TH ST S,KIRKLAND,47.6671461684,-122.1968095031,1
PR0029724,MIDTOWN ESPRESSO,2133 5TH AVE STE A,Seattle,47.6149812931,-122.3418135866,1
PR0085836,CHERRY STREET COFFEE HOUSE,625 1ST AVE,SEATTLE,47.60244311,-122.33440956,1
PR0079297,DANG DANG CHA LUA RESTAURANT,1221 S MAIN ST #101,SEATTLE,47.599690386,-122.316055705,1
PR0011301,CLOUD9,806 S CENTRAL AVE ,KENT,47.3739229264,-122.2300623517,2
PR0010278,SMOKEY'S INC,12806 1ST AVE S ,SEATTLE,47.4883528734,-122.3335848863,2
PR0084214,SIGILLO CELLARS,8086 RAILROAD AVE SE,SNOQUALMIE,47.5274668,-121.82406444,2
PR0076257,NEXTOWA,17875 REDMOND WAY #150,REDMOND,47.6676045812,-122.1023330267,2
PR0089644,MILLER'S EVENTS,4597 TOLT AVE,Carnation,47.64850806,-121.91420266,1
PR0070237,RED HOUSE,410 BURNETT AVE S,RENTON,47.477741203,-122.2075661999,1
PR0087382,"SEE'S CANDIES, INC",10212 NE 8th ST,BELLEVUE,47.61776144,-122.20404628,1
PR0089000,GROWLERZ LLC,5269 RAINIER AVE S,SEATTLE,47.55404988,-122.28147002,1
PR0089077,HEY TEA,700 110th AVE NE STE 192,BELLEVUE,47.61615762,-122.19324206,3
PR0063224,UNION 76,23324 MAPLEY VALLEY BLK DIAMOND RD SE,MAPLE VALLEY,47.39203,-122.045136,2
PR0079708,QFC #869,1801 N 46TH ST ,Seattle,47.6618452345,-122.3359425831,1
PR0004500,HAE SONG,32703 PACIFIC HWY S ,FEDERAL WAY,47.3086812925,-122.3140387466,1
PR0002551,CHELAN RESTAURANT,3527 CHELAN AVE SW,Seattle,47.5719437443,-122.3615336577,2
PR0028114,EMERALD CITY SMOOTHIE,428 BROADWAY AVE E ,SEATTLE,47.6223304612,-122.3206682786,3
PR0091845,PINCKNEY COOKIE CAFE,12305 120th AVE NE STE D,KIRKLAND,,,1
PR0072115,QUIZNO'S  SUB # 7186,13038 INTERURBAN AVE S #140,TUKWILA,47.4856399565,-122.2727403551,1
PR0072204,VINO BELLA WINE BAR,99 FRONT ST N ,ISSAQUAH,47.5313134315,-122.0369760547,1
PR0088484,QUALITY INN,1711 W MEEKER ST,KENT,47.38186113,-122.25761224,1
PR0055007,INTERNATIONAL TERIYAKI  WOK,1620 S 312TH ST #A,FEDERAL WAY,47.3225607829,-122.3130281135,2
PR0064021,BURRITOS EL INCAPAZ,326 W MEEKER ST,KENT,47.38131778,-122.2359212,2
PR0051966,JAK'S GRILL,14 FRONT ST N ,ISSAQUAH,47.5304768377,-122.0362463971,2
PR0052210,PAPA MURPHY'S,16783 SE 272ND ST ,COVINGTON,47.3578447671,-122.1158962223,1
PR0006872,PAGLIACCI PIZZA INC,11640 98TH AVE NE ,Kirkland,47.7053524196,-122.2099284674,1
PR0055073,MOLLY MOON'S HOMEMADE ICECREAM,10045 NE 1ST ST CU-2,Bellevue,47.6110264644,-122.2051635061,1
PR0082284,SUBWAY #51547,594 SW 152ND ST,BURIEN,47.46697637,-122.34167449,3
PR0008537,LITTLE CAESARS PIZZA,415 AUBURN WAY N ,Auburn,47.311168741,-122.2263012967,1
PR0017400,JACK IN THE BOX #8448,12409 NE 116TH ST ,KIRKLAND,47.7036772491,-122.1754222266,2
PR0055429,T-MOBILE PARK,151 S ROYAL BROUGHAM WAY,SEATTLE,47.5921744369,-122.3335774697,2
PR0043025,CRAWFISH ISLAND INC,31871 GATEWAY CENTER BL S,Federal Way,47.3169784716,-122.3010323972,3
PR0017827,NOT JUST FISH AND CHIPS,7347 35TH AVE NE ,Seattle,47.6827043536,-122.2908739623,2
PR0067633,LEVY RESTAURANTS @ LUMEN FIELD,800 OCCIDENTAL AVE S,SEATTLE,47.5954381396,-122.3315931318,1
PR0070085,GYRO AND MORE,1205 DEXTER AVE N ,SEATTLE,47.630177978,-122.3425933963,1
PR0053845,FRED MEYER #608,915 NW 45TH ST,SEATTLE,47.660214,-122.368817,2
PR0087831,WOODS COFFEE,625 116TH AVE NE,BELLEVUE,47.61605291,-122.18633903,1
PR0024548,CAFE VAN GOGH,8210 35TH AVE NE ,Seattle,47.688962073,-122.2901229717,2
